FIPS,Tract,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree
36059413803,Census Tract 4138.03,Nassau County,New York,4385,0.19087799315849488,0.6225769669327252,0.18654503990877994,0.2923603192702395,0.3580387685290764,0.2273660205245154,0.031014823261117448,0.09122006841505131,0.033044058744993325,0.8995327102803738,0.3604806408544726,0.17289719626168223
36059413804,Census Tract 4138.04,Nassau County,New York,3973,0.1839919456330229,0.6126352881953184,0.2033727661716587,0.32469166876415806,0.4147998993204128,0.17467908381575636,0.027938585451799648,0.05789076264787314,0.048672566371681415,0.9397549353301565,0.5187202178352621,0.2688904016337645
36059413900,Census Tract 4139,Nassau County,New York,8788,0.27241693218024576,0.6248293126991352,0.10275375512061903,0.024920345926263087,0.49670004551661356,0.42148384160218477,0.020368684569868,0.036527082385070554,0.13571823713811543,0.7796422644292826,0.21906693711967545,0.08224230130923843
36059414001,Census Tract 4140.01,Nassau County,New York,5139,0.24460011675423235,0.6477913991048843,0.10760848414088343,0.023350846468184472,0.39676979957190117,0.5576960498151391,0.010702471297917883,0.011480832846857365,0.06631382316313823,0.7686799501867995,0.27428393524283934,0.06693648816936489
36059414002,Census Tract 4140.02,Nassau County,New York,5306,0.21843196381454957,0.6796079909536374,0.10196004523181304,0.0003769317753486619,0.5817941952506597,0.3496042216358839,0.027139087825103655,0.041085563513004145,0.11652725699451975,0.7660801845976348,0.24574560138448226,0.06230170175944621
36059414100,Census Tract 4141,Nassau County,New York,7493,0.2316829040437742,0.5980248231682904,0.1702922727879354,0.08234352061924463,0.48031496062992124,0.39797144001067664,0.008274389430134792,0.031095689310022687,0.1348664977587215,0.7579419216526992,0.2654453322938998,0.09725199766127461
36059414201,Census Tract 4142.01,Nassau County,New York,5651,0.18386126349318704,0.642364183330384,0.17377455317642895,0.12741107768536541,0.2684480622898602,0.5229162980003539,0.016103344540789242,0.06512121748363121,0.08064516129032258,0.8330024813895781,0.32977667493796525,0.09007444168734491
36059414202,Census Tract 4142.02,Nassau County,New York,4594,0.23204179364388333,0.7039616891597736,0.06399651719634306,0.04005224205485416,0.391162385720505,0.5093600348280366,0.049629952111449716,0.00979538528515455,0.14554739865943186,0.7666773060963933,0.16884774976061284,0.03287583785509097
36059414301,Census Tract 4143.01,Nassau County,New York,3089,0.20977662674004532,0.6260925865976044,0.1641307866623503,0.26254451278730984,0.18064098413726126,0.5328585302686953,0.020071220459695695,0.0038847523470378763,0.11052631578947368,0.7995215311004785,0.26842105263157895,0.10095693779904306
36059414303,Census Tract 4143.03,Nassau County,New York,5309,0.23130533057072894,0.6528536447541909,0.11584102467508005,0.20870220380485968,0.2160482200037672,0.5232623846298738,0.012243360331512526,0.039743831229986815,0.047431939376929556,0.8610721302273365,0.2556834128543362,0.13163064833005894
36059414304,Census Tract 4143.04,Nassau County,New York,3245,0.212326656394453,0.5966101694915255,0.19106317411402157,0.16147919876733435,0.3882896764252696,0.41818181818181815,0.004006163328197226,0.028043143297380585,0.22137404580152673,0.6255051638976201,0.22317018410417602,0.1261787157611136
36059414400,Census Tract 4144,Nassau County,New York,5245,0.23107721639656817,0.6486177311725453,0.12030505243088656,0.10524308865586272,0.2446139180171592,0.6165872259294566,0.0,0.03355576739752145,0.1392369020501139,0.717255125284738,0.13097949886104784,0.05808656036446469
36059414501,Census Tract 4145.01,Nassau County,New York,5703,0.16465018411362442,0.6291425565491846,0.20620725933719095,0.46291425565491845,0.2654743117657373,0.22093634928984746,0.013150973172014729,0.03752411011748203,0.03196453569762016,0.8700419972001866,0.40433971068595426,0.15212319178721417
36059414502,Census Tract 4145.02,Nassau County,New York,3881,0.15537232671991755,0.6529245039938161,0.19170316928626643,0.5320793609894358,0.17083225972687452,0.17727389847977326,0.07317701623292966,0.04663746457098686,0.030022357074417118,0.9108910891089109,0.2785052698818269,0.0830405621207282
36059414600,Census Tract 4146,Nassau County,New York,3821,0.263281863386548,0.5799528919131117,0.15676524470034023,0.7508505626799267,0.09290761580738027,0.12195760272180058,0.009683328971473436,0.024600889819419,0.04508356004663817,0.8725223474543334,0.4893120870579091,0.27555382821609015
36059414700,Census Tract 4147,Nassau County,New York,4619,0.2325178610088764,0.5903875297683481,0.17709460922277548,0.815544490149383,0.02468066681099805,0.12210435159125352,0.014938298332972505,0.022732193115392943,0.021164021164021163,0.9305944600062247,0.5157173980703392,0.24338624338624337
36059414800,Census Tract 4148,Nassau County,New York,6558,0.20875266849649282,0.6247331503507166,0.16651418115279049,0.8284537968892955,0.006709362610551998,0.12320829521195487,0.03491918267764563,0.006709362610551998,0.005272764145203813,0.9377408233624012,0.4301358750760495,0.15696613263029813
36059414900,Census Tract 4149,Nassau County,New York,8047,0.23934385485274015,0.6099167391574499,0.15073940598980987,0.6662110103144029,0.0672300236112837,0.12824655150987946,0.06611159438299988,0.07220082018143407,0.0071823204419889505,0.9506445672191528,0.5165745856353591,0.20184162062615102
36059415000,Census Tract 4150,Nassau County,New York,5943,0.2364125862359078,0.6155140501430254,0.1480733636210668,0.8404846037354872,0.0008413259296651522,0.08160861517751977,0.05216220763923944,0.024903247518088506,0.014780712381875455,0.9151926338744851,0.5490671189726193,0.27283741216379936
36059415101,Census Tract 4151.01,Nassau County,New York,2426,0.18713932399010716,0.612118713932399,0.2007419620774938,0.7023907666941468,0.04492992580379225,0.1731244847485573,0.05028854080791426,0.02926628194558945,0.028368794326241134,0.9427168576104746,0.5308237861429351,0.24986361156573922
36059415102,Census Tract 4151.02,Nassau County,New York,5000,0.2404,0.6016,0.158,0.8294,0.0016,0.124,0.033,0.012,0.0008455467869222097,0.9661781285231116,0.6713641488162345,0.2547914317925592
36059415201,Census Tract 4152.01,Nassau County,New York,3331,0.21555088561993396,0.5866106274392074,0.1978384869408586,0.8231762233563494,0.028519963974782347,0.05013509456619634,0.05643950765535875,0.04172921044731312,0.0024650780608052587,0.9609695973705834,0.7115858668857847,0.3582580115036976
36059415202,Census Tract 4152.02,Nassau County,New York,4304,0.2362918215613383,0.5634293680297398,0.20027881040892193,0.8838289962825279,0.016728624535315983,0.04275092936802974,0.01928438661710037,0.037407063197026025,0.013598326359832637,0.9592050209205021,0.6537656903765691,0.249302649930265
36059415300,Census Tract 4153,Nassau County,New York,6226,0.2057500803083842,0.6183745583038869,0.17587536138772888,0.8498233215547704,0.009797622871827819,0.08641182139415354,0.032926437520077095,0.021040796659171218,0.013496143958868894,0.9413024850042845,0.5711225364181662,0.27485004284490144
36059415401,Census Tract 4154.01,Nassau County,New York,5100,0.21176470588235294,0.6250980392156863,0.1631372549019608,0.8535294117647059,0.009411764705882352,0.09843137254901961,0.02784313725490196,0.010784313725490196,0.02040816326530612,0.9580654179480012,0.5392787251887056,0.2440592675426335
36059415402,Census Tract 4154.02,Nassau County,New York,4611,0.25482541747993925,0.6183040555194101,0.12687052700065063,0.9058772500542182,0.007373671654738669,0.03253090435914118,0.03773584905660377,0.0164823248752982,0.011935483870967743,0.9609677419354838,0.5812903225806452,0.2609677419354839
36059415500,Census Tract 4155,Nassau County,New York,2521,0.18921063070210234,0.5922253074176914,0.21856406188020627,0.8611662038873463,0.04165013883379611,0.04760015866719556,0.023006743355811186,0.02657675525585085,0.014697876973326075,0.9183451279259662,0.5432770821992379,0.2672836145890038
36059415600,Census Tract 4156,Nassau County,New York,5421,0.24774026932300314,0.5997048515034127,0.1525548791735842,0.8524257517063273,0.002213613724405091,0.07507839881940602,0.039291643608190374,0.03099059214167128,0.003553854565336249,0.9704756697648989,0.5297977036632039,0.25587752870420993
36059415700,Census Tract 4157,Nassau County,New York,5770,0.27868284228769497,0.5909878682842288,0.13032928942807626,0.8830155979202773,0.009185441941074523,0.05909878682842288,0.02097053726169844,0.02772963604852686,0.027959237000261303,0.9417298144760909,0.5233864645936765,0.2560752547687484
36059415802,Census Tract 4158.02,Nassau County,New York,6804,0.21707818930041153,0.600382128159906,0.18253968253968253,0.817607289829512,0.017195767195767195,0.09700176366843033,0.04526748971193416,0.02292768959435626,0.0267529665587918,0.9400215749730313,0.5167206040992449,0.21100323624595468
36059416000,Census Tract 4160,Nassau County,New York,4313,0.2297704613957802,0.607465801066543,0.16276373753767678,0.8305124043589149,0.006260143751449107,0.1405054486436355,0.0018548574078367725,0.02086714583816369,0.009497964721845319,0.9487788331071914,0.4155359565807327,0.16112618724559022
36059416100,Census Tract 4161,Nassau County,New York,6694,0.20705109052883178,0.6571556617866746,0.13579324768449358,0.8966238422467881,0.021213026590976996,0.059904391992829396,0.004631012847325963,0.017627726322079474,0.01592920353982301,0.9334070796460177,0.37101769911504423,0.1422566371681416
36059416201,Census Tract 4162.01,Nassau County,New York,3713,0.17883113385402638,0.6094802046862375,0.21168866145973605,0.8225154861298142,0.01992997576084029,0.06113654726636143,0.03312685160247778,0.06329113924050633,0.02437325905292479,0.9331476323119777,0.41608635097493035,0.16190807799442897
36059416202,Census Tract 4162.02,Nassau County,New York,4947,0.15201131999191428,0.6585809581564585,0.18940772185162724,0.5906610066707095,0.006064281382656155,0.329088336365474,0.03557711744491611,0.03860925813624419,0.01808785529715762,0.8795865633074935,0.2116279069767442,0.10775193798449613
36059416300,Census Tract 4163,Nassau County,New York,3088,0.17389896373056996,0.6016839378238342,0.22441709844559585,0.8772668393782384,0.0016191709844559584,0.04533678756476684,0.011658031088082901,0.06411917098445596,0.0012695725772323319,0.9830723656369023,0.6165890816758358,0.267879813796022
36059416401,Census Tract 4164.01,Nassau County,New York,4448,0.13309352517985612,0.7508992805755396,0.11600719424460432,0.8972571942446043,0.0040467625899280575,0.09352517985611511,0.0017985611510791368,0.003372302158273381,0.002197802197802198,0.9824175824175824,0.5357142857142857,0.1925824175824176
36059416402,Census Tract 4164.02,Nassau County,New York,2685,0.1191806331471136,0.6268156424581005,0.25400372439478586,0.8581005586592179,0.02905027932960894,0.08677839851024209,0.00633147113594041,0.01973929236499069,0.02854633289415898,0.9218269653052261,0.5239350021958717,0.25120772946859904
36059416500,Census Tract 4165,Nassau County,New York,6664,0.20378151260504201,0.6059423769507803,0.19027611044417767,0.3892557022809124,0.17707082833133253,0.32638055222088835,0.08448379351740697,0.022809123649459785,0.04963155613350672,0.8508885999133073,0.3729952319029042,0.11270047680970958
36059416600,Census Tract 4166,Nassau County,New York,5264,0.14171732522796351,0.618920972644377,0.2393617021276596,0.7872340425531915,0.017667173252279636,0.07598784194528875,0.0425531914893617,0.07655775075987842,0.027918170878459686,0.9602888086642599,0.5814681107099879,0.29530685920577615
36059416701,Census Tract 4167.01,Nassau County,New York,5233,0.13988152111599464,0.6550735715650678,0.2050449073189375,0.7536785782533919,0.009554748710108925,0.13453086183833365,0.05751958723485572,0.044716223963309765,0.03617443012884044,0.9150148662041625,0.44301288404360756,0.22770069375619426
36059416702,Census Tract 4167.02,Nassau County,New York,4180,0.05933014354066986,0.689712918660287,0.25095693779904304,0.7514354066985646,0.03062200956937799,0.12368421052631579,0.07177033492822966,0.022488038277511963,0.010569734467646301,0.9592678525393142,0.65712812580562,0.32199020366073733
36059416801,Census Tract 4168.01,Nassau County,New York,2235,0.19149888143176733,0.6246085011185682,0.18389261744966443,0.9020134228187919,0.0026845637583892616,0.023266219239373602,0.05413870246085011,0.017897091722595078,0.004845548152634767,0.9285281647486372,0.5239248940036342,0.2725620835857056
36059416802,Census Tract 4168.02,Nassau County,New York,4025,0.09043478260869565,0.7013664596273292,0.20819875776397515,0.809192546583851,0.03577639751552795,0.12074534161490683,0.006211180124223602,0.028074534161490684,0.0037812681791739382,0.9479348458406051,0.4927283304246655,0.3030831878999418
36059416900,Census Tract 4169,Nassau County,New York,3730,0.1383378016085791,0.5581769436997319,0.303485254691689,0.8638069705093834,0.0016085790884718498,0.10160857908847185,0.016353887399463807,0.016621983914209115,0.004883153121730032,0.961632368329264,0.6013254272758981,0.2661318451342867
36059517000,Census Tract 5170,Nassau County,New York,3646,0.14618760285244103,0.5597915523861766,0.29402084476138235,0.6560614371914427,0.061437191442676904,0.17224355458036203,0.05650027427317608,0.05375754251234229,0.030542579949694573,0.8990298239310097,0.5332375134746676,0.30578512396694213
36059517101,Census Tract 5171.01,Nassau County,New York,5492,0.15386016023306628,0.685360524399126,0.1607793153678077,0.5504369992716679,0.07174071376547705,0.27093954843408596,0.03113619810633649,0.07574654042243263,0.07361647361647361,0.8723294723294723,0.4617760617760618,0.14491634491634492
36059517102,Census Tract 5171.02,Nassau County,New York,2583,0.16144018583042974,0.5996902826171119,0.23886953155245838,0.6345334881920248,0.04065040650406504,0.20596205962059622,0.09059233449477352,0.028261711188540456,0.0304437564499484,0.8575851393188855,0.3219814241486068,0.15015479876160992
36059517201,Census Tract 5172.01,Nassau County,New York,3863,0.25731296919492624,0.5651048407973078,0.17758219000776598,0.5454310121667099,0.06782293554232462,0.3305720942272845,0.04452498058503754,0.011648977478643541,0.15787385957953193,0.7639825466084887,0.35739785799286,0.14835382784609283
36059517202,Census Tract 5172.02,Nassau County,New York,3668,0.20774263904034895,0.6240458015267175,0.16821155943293348,0.5662486368593239,0.0005452562704471102,0.3724100327153762,0.03571428571428571,0.025081788440567066,0.23265306122448978,0.6938775510204082,0.3732838589981447,0.14322820037105752
36059517301,Census Tract 5173.01,Nassau County,New York,3561,0.11597865768042685,0.5992698680146027,0.2847514743049705,0.5661331086773378,0.07806795843864082,0.2235327155293457,0.12384161752316765,0.008424599831508003,0.05212077641984184,0.8903666427030913,0.47699496764917326,0.17253774263120059
36059517302,Census Tract 5173.02,Nassau County,New York,5319,0.22372626433540138,0.6050009400263208,0.17127279563827788,0.5442752397067118,0.01353637901861252,0.3921789810114683,0.0387290844143636,0.011280315848843767,0.13331493237648356,0.8219707424786089,0.3455699696384212,0.1438034777808446
36059517400,Census Tract 5174,Nassau County,New York,5062,0.2611615962070328,0.5442512840774397,0.19458711971552745,0.8974713551955749,0.007902015013828527,0.06203081785855393,0.010272619517977083,0.022323192414065586,0.01602747567258157,0.9536348025186033,0.5984544934172867,0.3448769318832284
36059517500,Census Tract 5175,Nassau County,New York,3807,0.21302863146834777,0.5447859206724455,0.24218544785920673,0.8379301287102705,0.001313370107696349,0.07171000788022065,0.07932755450485947,0.009718938796952981,0.012903225806451613,0.9430740037950665,0.6296015180265655,0.3267552182163188
36059517600,Census Tract 5176,Nassau County,New York,4801,0.23286815246823578,0.5627994167881691,0.20433243074359508,0.7673401374713601,0.012497396375755051,0.16100812330764425,0.020412414080399916,0.03874192876484066,0.031108426457263666,0.9299305345816974,0.6037450921171852,0.25158562367864695
36059517701,Census Tract 5177.01,Nassau County,New York,7592,0.22997892518440463,0.5671759747102213,0.20284510010537407,0.6826923076923077,0.010405690200210748,0.06796628029504742,0.21101159114857745,0.02792413066385669,0.014914243102162566,0.9582401193139448,0.7416107382550335,0.39970171513795677
36059517705,Census Tract 5177.05,Nassau County,New York,2511,0.23058542413381122,0.5965750696933493,0.1728395061728395,0.6778176025487853,0.012743926722421346,0.06571087216248507,0.18399044205495818,0.05973715651135006,0.014052838673412029,0.9679595278246206,0.7807757166947723,0.4541877459246768
36059517801,Census Tract 5178.01,Nassau County,New York,3953,0.21629142423475842,0.5874019731849228,0.19630660258031873,0.7968631419175309,0.0043005312420946115,0.09891221856817607,0.07665064507968632,0.023273463192512018,0.03137541043414812,0.9438161255016417,0.7187157971543232,0.32761765778912805
36059517802,Census Tract 5178.02,Nassau County,New York,3611,0.2794239822763777,0.5497092218222099,0.17086679590141235,0.7842702852395458,0.004707837164220438,0.19855995569094434,0.004153973968429798,0.008307947936859596,0.08256880733944955,0.8465387823185988,0.5137614678899083,0.2706422018348624
36059517901,Census Tract 5179.01,Nassau County,New York,4923,0.1797684338817794,0.6260410318911233,0.1941905342270973,0.8943733495835873,0.0010156408693885843,0.08409506398537477,0.0042656916514320535,0.01625025391021735,0.015205971799834116,0.9242466132153718,0.5546032623721316,0.3027370749239701
36059517902,Census Tract 5179.02,Nassau County,New York,2770,0.1259927797833935,0.58014440433213,0.29386281588447655,0.927797833935018,0.0068592057761732855,0.02815884476534296,0.009025270758122744,0.02815884476534296,0.028169014084507043,0.9241253975465697,0.5147660154475239,0.25533848250795094
36059518000,Census Tract 5180,Nassau County,New York,6648,0.20863417569193743,0.6027376654632972,0.18862815884476533,0.6239470517448856,0.031287605294825514,0.2490974729241877,0.02256317689530686,0.07310469314079422,0.007913369429404415,0.9379425239483549,0.48104956268221577,0.17326114119117034
36059518100,Census Tract 5181,Nassau County,New York,2829,0.26581831035701664,0.5553199010250972,0.17886178861788618,0.7939201131141747,0.02191587133262637,0.12583951926475787,0.009190526687875575,0.04913396960056557,0.010095911155981827,0.9823321554770318,0.6542150429076224,0.2978293791014639
36059518201,Census Tract 5182.01,Nassau County,New York,4247,0.22462914998822697,0.5959500824111137,0.17942076760065928,0.7591240875912408,0.02354603249352484,0.11137273369437249,0.08335295502707794,0.022604191193783846,0.01040268456375839,0.9671140939597316,0.7338926174496644,0.3738255033557047
36059518203,Census Tract 5182.03,Nassau County,New York,4284,0.15662931839402428,0.47549019607843135,0.3678804855275444,0.7801120448179272,0.02661064425770308,0.04108309990662932,0.11227824463118581,0.03991596638655462,0.04343863912515188,0.9040097205346294,0.5419198055893074,0.28311057108140947
36059518204,Census Tract 5182.04,Nassau County,New York,4885,0.23725690890481063,0.4644831115660184,0.29825997952917094,0.7750255885363357,0.0,0.010849539406345957,0.1895598771750256,0.02456499488229273,0.0038888888888888888,0.9858333333333333,0.7755555555555556,0.3527777777777778
36059518300,Census Tract 5183,Nassau County,New York,5958,0.30580731789191,0.5067136623027861,0.1874790198053038,0.6200067136623028,0.00436388049681101,0.055052030882846596,0.2912051023833501,0.029372272574689492,0.024936386768447838,0.9636132315521628,0.6903307888040713,0.3564885496183206
36059518400,Census Tract 5184,Nassau County,New York,4248,0.253060263653484,0.5911016949152542,0.15583804143126176,0.6579566854990584,0.02236346516007533,0.038135593220338986,0.2537664783427495,0.027777777777777776,0.009319986192613048,0.9803244735933725,0.7293752157404211,0.35105281325509147
36059518501,Census Tract 5185.01,Nassau County,New York,6839,0.2374616171954964,0.5404298874104401,0.22210849539406347,0.43091095189355166,0.02324901301359848,0.0068723497587366575,0.5088463225617781,0.030121362772335136,0.049060542797494784,0.881419624217119,0.7064718162839249,0.4033402922755741
36059518502,Census Tract 5185.02,Nassau County,New York,3260,0.24785276073619633,0.6346625766871166,0.11748466257668712,0.48987730061349694,0.0018404907975460123,0.050920245398773004,0.42576687116564416,0.031595092024539875,0.02404092071611253,0.9381074168797954,0.5544757033248082,0.23836317135549873
36059518600,Census Tract 5186,Nassau County,New York,4260,0.2767605633802817,0.5370892018779343,0.18615023474178405,0.5274647887323943,0.00046948356807511736,0.03004694835680751,0.40751173708920185,0.03450704225352113,0.03226937916520519,0.9263416345142056,0.6990529638723255,0.3616274991231147
36059518700,Census Tract 5187,Nassau County,New York,5503,0.2582227875704161,0.586407414137743,0.1553697982918408,0.5564237688533528,0.00036343812465927677,0.038342722151553696,0.3830637833908777,0.021806287479556607,0.020425062103229367,0.9475572729781949,0.6472536571901739,0.38145183549544576
36059518800,Census Tract 5188,Nassau County,New York,3098,0.27178825048418337,0.5968366688185927,0.131375080697224,0.6294383473208521,0.022918011620400257,0.022918011620400257,0.31923821820529374,0.005487411233053583,0.020544672718585764,0.957955088389871,0.6989966555183946,0.31820353559483994
36059518900,Census Tract 5189,Nassau County,New York,7430,0.1920592193808883,0.6621803499327052,0.14576043068640646,0.3375504710632571,0.08411843876177658,0.16056527590847913,0.3764468371467026,0.041318977119784654,0.028930566640063847,0.8756983240223464,0.4361532322426177,0.16221069433359936
36059519000,Census Tract 5190,Nassau County,New York,6007,0.1777925753287831,0.6307641085400366,0.1914433161311803,0.438321957715998,0.000332944897619444,0.1606459131013817,0.3657399700349592,0.034959214250041615,0.058207979071288427,0.8633093525179856,0.4000436014824504,0.13342053629823414
36059519100,Census Tract 5191,Nassau County,New York,6368,0.15782035175879397,0.6191896984924623,0.22298994974874373,0.4583856783919598,0.003454773869346734,0.22251884422110552,0.26287688442211055,0.052763819095477386,0.04219590958019376,0.9085037674919269,0.39892357373519916,0.16856835306781484
36059519200,Census Tract 5192,Nassau County,New York,6851,0.19281856663260838,0.6061888775361262,0.20099255583126552,0.3907458765143775,0.0,0.23164501532622975,0.35089767917092396,0.026711428988468837,0.04052936311000827,0.9255583126550868,0.43961952026468154,0.17514474772539287
36059519300,Census Tract 5193,Nassau County,New York,6741,0.19225634178905207,0.6610295208426049,0.146714137368343,0.35024477080551847,0.05651980418335559,0.21821688176828363,0.3443109330959798,0.030707610146862484,0.09683098591549295,0.8569542253521126,0.43441901408450706,0.14568661971830985
36059519400,Census Tract 5194,Nassau County,New York,4270,0.09742388758782201,0.7065573770491803,0.19601873536299766,0.6533957845433255,0.00936768149882904,0.08969555035128805,0.21873536299765808,0.028805620608899296,0.014544375185514989,0.8883941822499258,0.4526565746512318,0.23686553873552982
36059519500,Census Tract 5195,Nassau County,New York,6417,0.22019635343618513,0.6082281439925199,0.171575502571295,0.5109864422627396,0.0023375409069658717,0.08929406264609631,0.3839800529842606,0.013401901199937666,0.03825622775800712,0.8656583629893239,0.4875444839857651,0.19283807829181496
36059519601,Census Tract 5196.01,Nassau County,New York,4461,0.2533064335350818,0.5783456624075319,0.16834790405738623,0.7619367854741089,0.0024658148397220356,0.082044384667115,0.1201524321900919,0.03340058282896212,0.009715025906735751,0.971178756476684,0.695919689119171,0.31055699481865284
36059519602,Census Tract 5196.02,Nassau County,New York,1997,0.2313470205307962,0.5818728092138208,0.18678017025538307,0.6920380570856285,0.0,0.0756134201301953,0.17976965448172258,0.05257886830245368,0.001443001443001443,0.9502164502164502,0.7301587301587301,0.3722943722943723
36059519702,Census Tract 5197.02,Nassau County,New York,5917,0.2149738042927159,0.507858712185229,0.2771674835220551,0.6746662159878317,0.005408146019942538,0.02382964340037181,0.2908568531350346,0.005239141456819334,0.014839636189564385,0.9552417424605074,0.7388702728578267,0.36740067017711825
36059519703,Census Tract 5197.03,Nassau County,New York,3624,0.25165562913907286,0.5342163355408388,0.2141280353200883,0.6608719646799117,0.0,0.05022075055187638,0.26352097130242824,0.025386313465783666,0.007333908541846419,0.9728213977566867,0.7377049180327869,0.36755823986194996
36059519704,Census Tract 5197.04,Nassau County,New York,3087,0.24457402008422416,0.5108519598315516,0.24457402008422416,0.7622287010042113,0.0016196954972465176,0.07191448007774538,0.148364107547781,0.015873015873015872,0.009830205540661306,0.966934763181412,0.7439678284182306,0.4222520107238606
36059519801,Census Tract 5198.01,Nassau County,New York,2441,0.24006554690700532,0.5686194182712003,0.19131503482179435,0.7324866857845146,0.0,0.018844735764031135,0.21425645227365833,0.03441212617779599,0.043272080616478956,0.8980438648488441,0.5868405453467694,0.26022525192649676
36059519802,Census Tract 5198.02,Nassau County,New York,5093,0.23070881602199098,0.5915963086589436,0.1776948753190654,0.8118986844688788,0.00883565678382093,0.023365403494993126,0.14510111918319263,0.01079913606911447,0.005319148936170213,0.9769503546099291,0.6276595744680851,0.3421985815602837
36059519900,Census Tract 5199,Nassau County,New York,5515,0.20235720761559384,0.5564823209428831,0.2411604714415231,0.7949229374433363,0.00036264732547597464,0.0884859474161378,0.1071622846781505,0.009066183136899365,0.02038216560509554,0.9436942675159236,0.43363057324840765,0.21757961783439492
36059520001,Census Tract 5200.01,Nassau County,New York,7103,0.18456990004223567,0.558355624384063,0.2570744755737013,0.7392650992538364,0.003519639588906096,0.068703364775447,0.17006898493594255,0.018442911445867943,0.031021194605009635,0.927552986512524,0.4508670520231214,0.17032755298651253
36059520002,Census Tract 5200.02,Nassau County,New York,4663,0.20416041175209093,0.595110443920223,0.20072914432768604,0.7085567231396097,0.0025734505683036673,0.1601972978769033,0.09092858674672957,0.03774394166845379,0.04452153801676785,0.908644116796762,0.4313385371494652,0.1676785198034114
36059520100,Census Tract 5201,Nassau County,New York,5779,0.21751168022149162,0.5689565668800831,0.21353175289842533,0.7901020937878526,0.0036338466862779026,0.02958989444540578,0.1614466170617754,0.015227548018688355,0.0092680608365019,0.9667300380228137,0.6725285171102662,0.3379277566539924
36059520200,Census Tract 5202,Nassau County,New York,3310,0.24410876132930515,0.6075528700906344,0.14833836858006041,0.6003021148036254,0.0009063444108761329,0.15740181268882175,0.24138972809667675,0.0,0.0106951871657754,0.9353832442067737,0.5040106951871658,0.2638146167557932
36059520300,Census Tract 5203,Nassau County,New York,5653,0.2126304617017513,0.6129488767026358,0.17442066159561295,0.7909074827525208,0.013621086148947461,0.09658588360162745,0.059437466831770744,0.039448080665133556,0.07326831707926981,0.891972993248312,0.36159039759939987,0.13878469617404351
36059520401,Census Tract 5204.01,Nassau County,New York,4335,0.16816608996539792,0.6805074971164936,0.15132641291810842,0.6825836216839677,0.06758938869665514,0.10588235294117647,0.12756632064590542,0.01637831603229527,0.010612492419648272,0.9257125530624621,0.5345664038811401,0.19011522134627046
36059520402,Census Tract 5204.02,Nassau County,New York,4093,0.18299535792817004,0.5753725873442462,0.24163205472758367,0.7273393598827266,0.005863669679941363,0.17737600781822624,0.056437820669435625,0.03298314194967017,0.045639262269459205,0.939043451078462,0.47202250703344795,0.20631447327289779
36059520501,Census Tract 5205.01,Nassau County,New York,3967,0.16007058230400806,0.6833879505923872,0.15654146710360473,0.7577514494580287,0.02268716914544996,0.12276279304260146,0.09679858835391984,0.0,0.028922631959508314,0.8875632682574114,0.3185104844540853,0.1442516268980477
36059520502,Census Tract 5205.02,Nassau County,New York,5257,0.169868746433327,0.6319193456343922,0.19821190793228077,0.8080654365607761,0.007608902415826517,0.12763933802548982,0.03538139623359331,0.02130492676431425,0.03643935450286309,0.9226965122332119,0.4143675169182717,0.20093701197293076
36059520600,Census Tract 5206,Nassau County,New York,5804,0.1909028256374914,0.6540317022742936,0.15506547208821503,0.742591316333563,0.016023432115782218,0.1517918676774638,0.055306685044796695,0.03428669882839421,0.05030229746070133,0.871825876662636,0.4814993954050786,0.1871825876662636
36059520700,Census Tract 5207,Nassau County,New York,4847,0.16835155766453477,0.6925933567154942,0.13905508561997112,0.8592944089127296,0.0,0.08087476789766866,0.04807097173509387,0.011759851454507943,0.030260180995475113,0.9400452488687783,0.560237556561086,0.2717760180995475
36059520800,Census Tract 5208,Nassau County,New York,4175,0.201437125748503,0.6232335329341318,0.17532934131736527,0.922874251497006,0.0031137724550898203,0.0474251497005988,0.011736526946107785,0.014850299401197605,0.009810554803788904,0.9512855209742895,0.38870094722598103,0.08660351826792964
36059520900,Census Tract 5209,Nassau County,New York,4557,0.17028746982664034,0.6330919464560018,0.1966205837173579,0.869431643625192,0.0008777704630239193,0.11432960280886548,0.0,0.015360983102918587,0.022774947557686546,0.9652382379382679,0.44291279592448307,0.1824992508240935
36059521000,Census Tract 5210,Nassau County,New York,4619,0.18683697770080104,0.5799956700584542,0.23316735224074475,0.8830915782636934,0.0,0.08616583676120372,0.014721801255683049,0.016020783719419788,0.06707674282366725,0.8971880492091389,0.37785588752196836,0.13796133567662566
36059521100,Census Tract 5211,Nassau County,New York,4391,0.19813254383967205,0.6214985196993851,0.18036893646094285,0.9403324982919609,0.0038715554543384194,0.03734912320655887,0.011386927806877705,0.007059895240264177,0.0,0.9455108359133126,0.47306501547987617,0.15356037151702787
36059521200,Census Tract 5212,Nassau County,New York,2906,0.17997247075017206,0.625258086717137,0.194769442532691,0.8097040605643496,0.018582243633860976,0.1503785271851342,0.0006882312456985547,0.02064693737095664,0.07215073529411764,0.8892463235294118,0.4306066176470588,0.23897058823529413
