FIPS,Tract,County,State,PM25,Lead Paint,Diesel PM,Air Toxics Cancer,Air Toxics Resp,Toxics Release to Air,Traffic Proximity,Water Discharge,Superfund Proximity,RMP Proximity,Hazardous Waste Proximity,Ozone,Underground Storage Tanks
36103111508,Census Tract 1115.08,Suffolk County,New York,7.49599479452055,0.345582486317435,0.232019879,20.0,0.2,28.231443431569687,119.20300047239512,8.2368500406e-05,0.086417783982409,0.060596031928281,0.766861495405954,71.92118,0.100173702612314
36103111601,Census Tract 1116.01,Suffolk County,New York,7.50698712328767,0.562328767123287,0.199481444,20.0,0.2,22.95014623592055,83.0677622894576,5.6179631856e-05,0.089914323016043,0.062400804734148,0.558228233918258,72.876,0.517302040913675
36103111602,Census Tract 1116.02,Suffolk County,New York,7.48738328767123,0.614685844057532,0.193888968,20.0,0.2,22.80689925868738,40.68222447006976,8.696231332e-06,0.095200740486367,0.065323979178186,1.137077029401395,72.80027,0.0
36103111701,Census Tract 1117.01,Suffolk County,New York,7.47278273972603,0.443797581728616,0.211338292,20.0,0.2,23.31805619224135,129.4852475749236,5.3581263025e-05,0.103692058251186,0.068161502950465,0.618335046073775,72.22324999999998,0.0
36103111703,Census Tract 1117.03,Suffolk County,New York,7.44241534246575,0.460383653044203,0.200364234,20.0,0.2,21.950277703180397,69.25952272598681,2.697705646e-06,0.112927395753614,0.073338291119422,0.772030414672533,72.06033999999998,0.0
36103111704,Census Tract 1117.04,Suffolk County,New York,7.43980164383562,0.553438276719138,0.203369413,20.0,0.2,22.187877231267564,42.556057303515594,3.577791944e-06,0.119534189240684,0.075470661479841,0.684528562753513,71.87348,0.0
36103111801,Census Tract 1118.01,Suffolk County,New York,7.41486356164384,0.367971210076473,0.245370375,20.0,0.3,24.322460122269483,99.36655632937014,4.3063591656e-05,0.133300137518182,0.07905215279026,1.037269768972078,71.24627,0.259471763432792
36103111802,Census Tract 1118.02,Suffolk County,New York,7.4149901369863,0.295429208472686,0.216920922,20.0,0.2,22.133485382157343,33.38908014294056,3.82121363e-07,0.134161674702797,0.080795217114336,0.678526498804545,71.5092,0.0
36103111803,Census Tract 1118.03,Suffolk County,New York,7.41288410958904,0.275510204081632,0.251833452,20.0,0.2,22.54194246184356,23.974053027315456,3.55981389e-07,0.148695652896071,0.085205971676827,0.94908002716379,71.27842,0.0
36103111804,Census Tract 1118.04,Suffolk County,New York,7.38626602739726,0.493617021276595,0.280316106,20.0,0.3,23.168626268393467,117.51698977413228,3.3076807e-07,0.166377481916667,0.090100035565292,2.402922832850945,70.94285,0.0
36103111900,Census Tract 1119.00,Suffolk County,New York,7.53162301369863,0.545756282598387,0.268492014,20.0,0.3,46.40463408426555,134.31122552870565,6.523989467e-05,0.139767785131105,0.092431598667409,1.023253108121077,71.45055,0.44312888767948
36103112001,Census Tract 1120.01,Suffolk County,New York,7.4897797260274,0.663084702907711,0.261656507,20.0,0.3,39.306138995581136,145.49212392748208,6.3303328156e-05,0.129314640435368,0.079437857721486,0.762731140438844,71.36124,0.222716285818814
36103112002,Census Tract 1120.02,Suffolk County,New York,7.45726082191781,0.549826474962816,0.255771768,20.0,0.3,34.887045917577645,58.57770802172045,5.8757668657e-05,0.11930092984167,0.071385966521985,0.603824898731747,71.01928,0.411354158191004
36103112102,Census Tract 1121.02,Suffolk County,New York,7.39026410958904,0.281303602058319,0.293452909,20.0,0.3,28.913935164484613,119.45927104633331,4.3088824744e-05,0.129260313838462,0.077017164522308,0.64288586780359,70.44827,0.0
36103112103,Census Tract 1121.03,Suffolk County,New York,7.35757205479452,0.363013698630137,0.302779708,20.0,0.3,23.915308689815948,104.93604546282864,2.97471708e-07,0.190387394113278,0.096333877275197,3.503019383822086,70.4849,0.183789657448729
36103112104,Census Tract 1121.04,Suffolk County,New York,7.40222465753425,0.331043956043956,0.278199328,20.0,0.3,27.464249454104845,300.213952610662,4.7681800178e-05,0.12085218789649,0.074715201507774,0.57329483835673,70.79324,0.730928011036428
36103112204,Census Tract 1122.04,Suffolk County,New York,7.44575671232877,0.549528301886792,0.277750207,20.0,0.3,39.71571899570733,130.96768617888043,4.9612334043e-05,0.151418661144509,0.079410761630058,0.958765412206876,70.72721,0.0
36103112211,Census Tract 1122.11,Suffolk County,New York,7.31756520547945,0.047360248447205,0.343575624,20.0,0.3,25.404127507035287,434.85395666428406,1.3048873528e-05,0.199011986813216,0.103487936464149,3.48489802193594,69.76838,2.035442987705776
36103112212,Census Tract 1122.12,Suffolk County,New York,7.38069260273973,0.105072463768115,0.293981563,20.0,0.3,32.88155058461956,263.1153559200483,4.0660972101e-05,0.132943479652778,0.071328900275362,0.263387022483092,70.25256,0.0
36103112213,Census Tract 1122.13,Suffolk County,New York,7.32967397260274,0.08569587628866,0.270739245,20.0,0.3,34.653791491013294,211.44057864688213,3.264431811e-05,0.149525881326446,0.074637063349084,0.805035161763744,69.71228,0.0
36103112215,Census Tract 1122.15,Suffolk County,New York,7.41088547945205,0.081580624601657,0.306630359,20.0,0.3,58.963215673452666,345.940646846725,0.000135023640042,1.520641029330682,0.099767023191992,8.815971575931849,70.2309,0.464463139680191
36103112216,Census Tract 1122.16,Suffolk County,New York,7.30973863013699,0.166801619433198,0.306146324,20.0,0.3,29.27173199095759,258.35764454838124,3.3243169357e-05,0.133838514703374,0.085550338439352,0.865782113533972,69.6781,0.0
36103112217,Census Tract 1122.17,Suffolk County,New York,7.30973863013699,0.110441767068273,0.306146324,20.0,0.3,26.79431607,38.82728857,2.81056e-05,0.165077626,0.099192567,1.964652462,69.6781,0.479468425
36103112218,Census Tract 1122.18,Suffolk County,New York,7.41088547945205,0.272452068617558,0.306630359,20.0,0.3,48.58052804892512,456.30493594326833,4.2707423666e-05,0.517863291603935,0.095682099749135,3.044967367141374,70.2309,2.217708250631809
36103112219,Census Tract 1122.19,Suffolk County,New York,7.3710002739726,0.040572792362768,0.302531709,20.0,0.3,39.212935459816194,286.0092615810741,4.2377336588e-05,0.177286785845204,0.077847414738369,1.820926183968983,70.03845,0.0
36103112220,Census Tract 1122.20,Suffolk County,New York,7.3710002739726,0.102639296187683,0.302531709,20.0,0.3,44.95884195239631,227.67852688009216,3.4286895392e-05,0.377332788129032,0.077183936571429,3.145402032364055,70.03845,0.0
36103122300,Census Tract 1223.00,Suffolk County,New York,7.28083835616438,0.650442477876106,0.307569931,20.0,0.3,85.6544612138251,123.45355776233822,0.113667479125493,2.451288422977964,0.104552428909998,5.791822651551381,69.29437,0.267810402002784
36103122405,Census Tract 1224.05,Suffolk County,New York,7.28338164383562,0.177267987486965,0.266112657,20.0,0.3,45.29621021993441,26.49423466409752,2.9529461734e-05,0.194114126888794,0.069815205154263,1.917238205972341,69.3787,0.0
36103122406,Census Tract 1224.06,Suffolk County,New York,7.25257315068493,0.212929707542329,0.274631867,20.0,0.3,76.22082647104826,119.66836480051776,0.033699818438022,0.234874980454994,0.069903743788516,2.922586884157449,69.05836,0.634600316511569
36103122407,Census Tract 1224.07,Suffolk County,New York,7.27140520547945,0.08231173380035,0.280046088,20.0,0.3,60.780174367587264,32.93285780468892,2.9579339192e-05,0.397529783627679,0.075673251508267,3.693991963595224,69.24529,0.0
36103122408,Census Tract 1224.08,Suffolk County,New York,7.19151780821918,0.787020109689213,0.392642902,20.0,0.3,177.94740224898408,592.1392851857441,0.100288662785832,0.544322269200714,0.072323259598572,4.394173891847611,68.68686,0.628572297740527
36103122501,Census Tract 1225.01,Suffolk County,New York,7.2299904109589,0.293316831683168,0.266210288,20.0,0.3,59.359925356244766,98.09426514122808,0.034409985696596,0.19026319191061,0.068092748842941,2.698547362368212,68.96556,1.092823828010025
36103122502,Census Tract 1225.02,Suffolk County,New York,7.19448246575342,0.275089605734767,0.280573868,20.0,0.3,71.15182525843346,400.2523974843757,0.082080514509124,0.20476295637236,0.067142004427517,2.816299695620053,68.82848,3.116077656809719
36103122602,Census Tract 1226.02,Suffolk County,New York,7.21445808219178,0.513917175831636,0.296794454,20.0,0.3,39.732165732378654,52.42229723946208,2.5112166674e-05,0.14440079752427,0.076241216218533,1.330600235270645,68.90729,0.299969622992015
36103122603,Census Tract 1226.03,Suffolk County,New York,7.17554739726027,0.555379746835443,0.313820373,20.0,0.3,36.24966488061988,284.19968784847765,0.031321713144704,0.130635899579581,0.07727883255041,0.996834080934913,68.55488,0.883516112294439
36103122604,Census Tract 1226.04,Suffolk County,New York,7.23843452054795,0.555921052631579,0.260952048,20.0,0.2,39.15396418942101,121.07388794337587,2.63830737e-05,0.147886119950932,0.076749105044161,1.199471220509323,68.96465,1.584445260525025
36103122605,Census Tract 1226.05,Suffolk County,New York,7.23843452054795,0.389751552795031,0.260952048,20.0,0.2,32.76306618196532,301.91163500751446,2.5457121387e-05,0.122779701635838,0.085067617300578,1.090103020132948,68.96465,2.309008391606936
36103122704,Census Tract 1227.04,Suffolk County,New York,7.28136821917808,0.314796425024826,0.261001084,20.0,0.3,40.30157732,90.11186203,2.89198e-05,0.159680289,0.074686499,1.124522797,69.2703,0.0
36103122705,Census Tract 1227.05,Suffolk County,New York,7.26187753424658,0.342749529190207,0.256436355,20.0,0.3,36.786574024290154,78.43969867977061,2.8074406448e-05,0.144763252104774,0.078122516706138,0.970773743347799,69.13374,2.42419339932796
36103122706,Census Tract 1227.06,Suffolk County,New York,7.26852191780822,0.297857142857142,0.247933063,20.0,0.2,31.609289111885644,113.98778567016105,2.804087804e-05,0.125286889217036,0.086525764685181,1.072195471936056,69.12205,2.002800804695216
36103122707,Census Tract 1227.07,Suffolk County,New York,7.25285123287671,0.403085824493731,0.247960771,20.0,0.2,28.648644577198844,82.63929791897849,2.7540669836e-05,0.136099729965628,0.094164332574044,1.40267717675008,69.0389,0.0
36103122801,Census Tract 1228.01,Suffolk County,New York,7.21039808219178,0.193426724137931,0.254638578,20.0,0.2,30.85599702261621,131.39064724438413,1.5272356559e-05,0.117006257684085,0.090923980057007,1.405819993829657,68.75996,1.64540214281812
36103122802,Census Tract 1228.02,Suffolk County,New York,7.15113315068493,0.685365853658536,0.310825198,20.0,0.3,31.195331597095105,425.72052597297295,0.012688946407262,0.113503617522385,0.084250382717351,0.874031961539303,68.52003,3.522051432616464
36103122901,Census Tract 1229.01,Suffolk County,New York,7.16666767123288,0.622706990580069,0.326936933,20.0,0.3,91.67166989354784,320.4202648078747,0.091062795038103,0.263143049650296,0.066711922731583,2.678705765322608,68.55845,0.0
36103122902,Census Tract 1229.02,Suffolk County,New York,7.1263895890411,0.438179347826086,0.374398802,20.0,0.3,68.62110761860588,476.2754529556773,0.090258271839106,0.188193168327269,0.063348429816747,1.944507913923279,68.38519,0.331576410096011
36103123001,Census Tract 1230.01,Suffolk County,New York,7.15433178082192,0.51611141452758,0.296341772,20.0,0.3,56.79179190654564,415.4629041485648,0.082725399122667,0.163812133577536,0.064801404092297,1.537102327509162,68.55126,1.18403522673227
36103123002,Census Tract 1230.02,Suffolk County,New York,7.1169202739726,0.274739583333333,0.320143375,20.0,0.3,41.10157813062041,434.3722755395103,0.080199372302041,0.142714305992653,0.066709572482449,0.975436337572245,68.38588,1.211140712613878
36103123101,Census Tract 1231.01,Suffolk County,New York,7.11374876712329,0.325657894736842,0.313914452,20.0,0.3,34.99736464525007,616.4818668407215,0.074239390773982,0.122743185044821,0.072393447213993,0.55654166586827,68.30243,2.707497809334517
36103123102,Census Tract 1231.02,Suffolk County,New York,7.10293726027397,0.609203798392987,0.304155319,20.0,0.3,31.27733778778449,707.9263625868327,0.071004139278197,0.111191306676989,0.076454094533233,0.468151267342145,68.21555,1.987775797952669
36103123201,Census Tract 1232.01,Suffolk County,New York,7.22121068493151,0.143950995405819,0.399601306,20.0,0.3,66.9774107062836,590.2542333786208,0.134798614748482,2.685292448228968,0.090937669456201,4.233784064761492,68.75622,0.933516112709887
36103123203,Census Tract 1232.03,Suffolk County,New York,7.15951424657534,0.256713211600429,0.407440928,20.0,0.3,57.897401119222266,143.85162612348603,0.125174013992315,0.445166935180449,0.073091065456809,7.215538755396866,68.48191,0.0
36103123204,Census Tract 1232.04,Suffolk County,New York,7.15951424657534,0.237640449438202,0.407440928,20.0,0.3,72.24946741502822,340.83452195765614,0.125549574462447,1.00857541397485,0.079562753950556,4.777149815948503,68.48191,0.0
36103123303,Census Tract 1233.03,Suffolk County,New York,7.16079397260274,0.375176304654442,0.373777993,20.0,0.3,55.84470556995565,236.3628853971336,0.141555852822829,0.549243235492297,0.076191939360878,4.599806586615313,68.39097,0.224049181116713
36103123304,Census Tract 1233.04,Suffolk County,New York,7.16079397260274,0.205602240896358,0.373777993,20.0,0.3,59.338111275386815,595.0309357814322,0.146199727057575,0.911791192394746,0.08300041061425,3.206256346516013,68.39097,0.330857894316301
36103123401,Census Tract 1234.01,Suffolk County,New York,7.14754876712329,0.518518518518518,0.402505597,20.0,0.3,65.58501822022234,437.42421479893665,0.112831208327453,0.333860268850411,0.070247624371435,4.860340597664573,68.42092,0.284462881168439
36103123403,Census Tract 1234.03,Suffolk County,New York,7.13214794520548,0.521821631878557,0.388504231,20.0,0.3,85.60686648887526,407.51340553190187,0.106036481997955,0.396382189676892,0.07134468500818,4.712334638206544,68.40724,0.0
36103123404,Census Tract 1234.04,Suffolk County,New York,7.13214794520548,0.422911694510739,0.388504231,20.0,0.3,68.03838692315921,489.97339674433937,0.101702050726154,0.237817031747014,0.066479019435193,2.962497266108754,68.40724,0.192351541290604
36103123500,Census Tract 1235.00,Suffolk County,New York,7.09245205479452,0.44023569023569,0.325447474,20.0,0.3,52.23953830213121,325.4562647715357,0.159719384163667,0.293126640177124,0.072288315992599,2.790746504107317,68.00877,0.528844412316905
36103123600,Census Tract 1236.00,Suffolk County,New York,7.01980726027397,0.587570621468926,0.30400005,20.0,0.3,48.359369444701535,55.57096155676342,0.166010531686473,0.169851532344743,0.065286822041347,1.05557723844989,67.74595,0.0
36103123701,Census Tract 1237.01,Suffolk County,New York,7.08462931506849,0.363929146537842,0.334613407,20.0,0.3,50.1830454009078,377.1399387340709,0.132245532070355,0.250092550725674,0.068440517420851,4.016089008541135,68.09553,0.445170466464397
36103123703,Census Tract 1237.03,Suffolk County,New York,7.03843589041096,0.327118644067796,0.30232387,20.0,0.2,46.30082279582831,144.16551091532676,0.140107459234145,0.197121731689655,0.065151865924524,2.283141960171208,67.83706,0.0
36103123704,Census Tract 1237.04,Suffolk County,New York,7.03843589041096,0.500358937544867,0.30232387,20.0,0.2,43.88335966771373,107.08711857379316,0.127179523090026,0.188057341948618,0.062941571045553,1.988438668327073,67.83706,0.647785134657383
36103123801,Census Tract 1238.01,Suffolk County,New York,6.98544936986301,0.4504662004662,0.284910789,20.0,0.2,41.207642359364215,65.8320657511311,0.134098451230656,0.156516777660917,0.060436775417201,1.057308317547314,67.68157,0.0
36103123802,Census Tract 1238.02,Suffolk County,New York,6.98036980821918,0.421779141104294,0.265759389,20.0,0.2,37.404654113608125,65.10776734794467,0.117196872738001,0.149639485096556,0.057950238809147,1.02194557416996,67.68635,0.0
36103123900,Census Tract 1239.00,Suffolk County,New York,7.0828002739726,0.677011494252873,0.35897024,20.0,0.3,48.34318676131019,257.92244782284075,0.114918798826282,0.227099673929031,0.06523219890583,2.929811189861962,68.05721,0.551204476783194
36103124001,Census Tract 1240.01,Suffolk County,New York,7.07468493150685,0.542225201072386,0.369455981,20.0,0.3,49.24417630289015,139.70143250359632,0.103037785493461,0.199758518335222,0.062707435138187,2.109528711380558,68.13714,1.877189834171316
36103124002,Census Tract 1240.02,Suffolk County,New York,7.07396191780822,0.459943449575871,0.349734662,20.0,0.3,48.132902618037946,43.63487892145821,0.097031772371073,0.175229141988737,0.060226085075282,1.705295807212804,68.07684,1.931896682770599
36103124101,Census Tract 1241.01,Suffolk County,New York,7.02859397260274,0.670477471418964,0.296607796,20.0,0.2,41.670969865630894,59.98883815350888,0.115192247679394,0.177084406772657,0.060819105711872,1.702452424842879,67.81401,0.40935335997235
36103124102,Census Tract 1241.02,Suffolk County,New York,7.00639561643836,0.628215767634854,0.273883761,20.0,0.2,38.46798432146077,117.73538404100115,0.108530157313525,0.157429079893443,0.058142235206089,1.289468493653981,67.8238,1.050036714291569
36103124200,Census Tract 1242.00,Suffolk County,New York,7.00858063013699,0.586610486891385,0.281130087,20.0,0.2,37.994220058024325,92.43242481670941,0.100825839197567,0.149210676157133,0.056756095781723,1.098945296137738,67.79292,3.227770481981262
36103124301,Census Tract 1243.01,Suffolk County,New York,7.07222328767123,0.253317249698431,0.333880905,20.0,0.3,40.947478724553534,298.9614607415148,0.083579343634409,0.141531512033661,0.063440726289388,0.995720789472183,68.11231,0.879795776280037
36103124302,Census Tract 1243.02,Suffolk County,New York,7.07222328767123,0.448651452282157,0.333880905,20.0,0.3,46.34398822893488,107.33825908099952,0.089281686615332,0.158375872673677,0.060415855576436,1.38948303669403,68.11231,0.66981278436341
36103124401,Census Tract 1244.01,Suffolk County,New York,6.99766794520548,0.250996015936254,0.282020116,20.0,0.2,36.19397284622296,125.1308938841359,0.089018103080428,0.131325285776279,0.057639091434462,0.467262468009926,67.82965,0.574672690981675
36103124402,Census Tract 1244.02,Suffolk County,New York,6.80251005479452,0.511196417146513,0.195661913,20.0,0.2,33.95319174256328,70.70145657645912,0.095535079326447,0.127056996777713,0.054350481319756,0.645514656311609,67.40028,0.679798109656677
36103124500,Census Tract 1245.00,Suffolk County,New York,7.05058630136986,0.634233316352521,0.32180828,20.0,0.2,33.56763825685148,102.86898467663733,0.078333367617094,0.120967468108287,0.066821261539632,0.22021492021277,68.04171,0.632359838515412
36103124601,Census Tract 1246.01,Suffolk County,New York,7.00584520547945,0.744888888888889,0.300581432,20.0,0.2,33.833602490553744,124.00758882998912,0.084627037852334,0.122245471405356,0.059832147765472,0.182337357571842,67.83798,0.924533926254434
36103124602,Census Tract 1246.02,Suffolk County,New York,6.99428356164384,0.596228508042152,0.294068347,20.0,0.2,30.500569585224653,162.0010117490359,0.078361124115828,0.110039476685256,0.063965736871303,0.180454177992323,67.84597,0.507007038326033
36103134702,Census Tract 1347.02,Suffolk County,New York,7.39431890410959,0.416902547513141,0.197603349,20.0,0.2,18.06909499929125,96.79839963302483,7.78307564e-07,0.139139004998418,0.087018562601645,0.228504063899383,71.50834,0.0
36103134703,Census Tract 1347.03,Suffolk County,New York,7.44708547945205,0.335143522110162,0.184455051,20.0,0.2,17.784519905178335,34.60801933047292,7.10141475e-07,0.108725352410832,0.069462100803435,0.365556080541347,72.77518999999998,0.305346472330251
36103134704,Census Tract 1347.04,Suffolk County,New York,7.40544849315068,0.225776105362182,0.178769316,20.0,0.2,15.605931908190936,31.538985126032514,1.539824469e-06,0.149815985218955,0.078802440874092,0.199051749491525,72.32079,0.451505078376686
36103134902,Census Tract 1349.02,Suffolk County,New York,7.31868876712329,0.281663516068052,0.1952323,20.0,0.2,15.868952753728305,56.32381325496789,1.974049619e-06,0.279236707430082,0.106942337717734,0.173269988285258,70.84295,0.637515740727309
36103134906,Census Tract 1349.06,Suffolk County,New York,7.3396095890411,0.182284980744544,0.196142183,20.0,0.2,15.929875947837887,63.330919696536554,1.261673198e-06,0.216895573767057,0.099725951195018,0.158071918674103,71.07798,1.013026823531697
36103134907,Census Tract 1349.07,Suffolk County,New York,7.36149589041096,0.168992248062015,0.177316853,20.0,0.2,14.852462675766288,30.114756235774205,2.978388515e-06,0.224668053834081,0.087499536556845,0.142122210604854,71.76516,0.0
36103134908,Census Tract 1349.08,Suffolk County,New York,7.25704082191781,0.263531499556344,0.21358396,20.0,0.2,16.817715550959477,116.9008479939124,2.162365575e-06,0.493033486568832,0.124711013550954,0.207431894912396,69.93353,0.150860250159416
36103134909,Census Tract 1349.09,Suffolk County,New York,7.25704082191781,0.299059139784946,0.21358396,20.0,0.2,17.63621783612174,70.25980362939129,9.89545514e-07,0.466510568480055,0.150567742064791,0.922680157115979,69.93353,0.429600820306664
36103135002,Census Tract 1350.02,Suffolk County,New York,7.23645397260274,0.33066132264529,0.199393001,20.0,0.2,16.38644156535513,53.70362625102405,1.17613056e-06,0.498899523403232,0.112594614029876,0.17606947077997,69.81289,0.719501936617249
36103135003,Census Tract 1350.03,Suffolk County,New York,7.21728136986301,0.308588957055214,0.208086634,20.0,0.2,16.058793762667932,83.34243908993452,7.58507962e-07,0.375512461798479,0.101474743844318,0.254977206940431,69.65159,0.463002786488593
36103135004,Census Tract 1350.04,Suffolk County,New York,7.29969397260274,0.253012048192771,0.161981125,20.0,0.2,69.39630678640725,23.977405698486383,5.307676654e-06,0.763647446658885,0.084866097241245,0.334421456286641,71.21589,0.134440485862516
36103135005,Census Tract 1350.05,Suffolk County,New York,7.23696164383562,0.12206572769953,0.193984638,20.0,0.2,46.94601352889538,62.699434203276006,2.410975957e-06,0.393019141181871,0.089380298796269,0.518403969406004,70.22283,0.198357480720781
36103135101,Census Tract 1351.01,Suffolk County,New York,7.39242876712329,0.390522875816993,0.242070654,20.0,0.2,21.429358375250946,104.9962803556368,4.17111773e-07,0.171696690687011,0.09367844695662,1.615581460651702,71.13145,0.0
36103135102,Census Tract 1351.02,Suffolk County,New York,7.37270602739726,0.29720744680851,0.232986689,20.0,0.2,20.604706577588896,122.06519693787106,4.68612964e-07,0.1915124200741,0.101838297315898,1.978345003423033,71.01206,0.330036796797431
36103135103,Census Tract 1351.03,Suffolk County,New York,7.34218821917808,0.21572449642625,0.220862889,20.0,0.2,19.595579410349533,40.302529780248186,5.1023557e-07,0.206942676839297,0.111664581768563,2.306962161137539,70.74458,0.078737412471562
36103135104,Census Tract 1351.04,Suffolk County,New York,7.32502273972603,0.119515011547344,0.211935177,20.0,0.2,17.71365378166109,28.370747143089943,6.97071615e-07,0.198176632034639,0.116176147024208,1.373901843738634,70.51829,0.094574443863019
36103135201,Census Tract 1352.01,Suffolk County,New York,7.33479506849315,0.738532110091743,0.28066384,20.0,0.3,21.45392187,121.2472502,3.7901e-07,0.270613896,0.117783148,4.727467328,70.41227,0.633378885
36103135205,Census Tract 1352.05,Suffolk County,New York,7.31370164383562,0.299765807962529,0.31425867,20.0,0.3,23.166237824640994,370.98081350712425,2.94225021e-07,0.305053972680804,0.119524227243118,6.615041227019532,69.87951,1.18482306343564
36103135208,Census Tract 1352.08,Suffolk County,New York,7.31875287671233,0.115601503759398,0.28957404,20.0,0.3,22.150580707183984,138.83684860540728,3.32041025e-07,0.356458210002107,0.126725492974017,6.901030097578651,70.0511,0.127173822019663
36103135209,Census Tract 1352.09,Suffolk County,New York,7.26333616438356,0.081925675675676,0.265582049,20.0,0.2,22.767163685940968,229.4169249516661,4.03174362e-07,1.108084164770232,0.184344121872104,11.98281742685814,69.35853,0.303693367613773
36103135303,Census Tract 1353.03,Suffolk County,New York,7.22497671232877,0.354630294328786,0.245698982,20.0,0.2,18.343158944797487,205.7905503943436,7.2360525e-07,0.500630129801676,0.187330159097765,1.380500241293761,69.24971,0.186162170353818
36103135305,Census Tract 1353.05,Suffolk County,New York,7.24017698630137,0.404530744336569,0.288282433,20.0,0.3,18.50130338,77.07301144999998,5.8891e-07,0.66851698,0.203505573,4.176898316,69.41406,0.407315783
36103135306,Census Tract 1353.06,Suffolk County,New York,7.20457424657534,0.158371040723981,0.265614184,20.0,0.2,19.82532907679126,174.24586268674426,6.02226096e-07,0.702926145584763,0.21283272024469,0.986635615335376,68.94227,0.0
36103135401,Census Tract 1354.01,Suffolk County,New York,7.20038164383562,0.177375565610859,0.215650264,20.0,0.2,18.55513422512301,119.60327608976642,6.48731892e-07,0.410960114782622,0.164453459108845,0.225745270010277,68.85114,0.396014830654625
36103135402,Census Tract 1354.02,Suffolk County,New York,7.18935260273973,0.109638554216867,0.19678639,20.0,0.2,17.656340548042742,123.14680853259838,5.63616456e-07,0.248890066185409,0.12909838357406,0.185847526974945,68.91736,0.353935401369197
36103135403,Census Tract 1354.03,Suffolk County,New York,7.15964054794521,0.297940797940797,0.197015588,20.0,0.2,19.58838036671998,76.75803058587621,4.46927604e-07,0.207825023120538,0.1373338653637,0.198229558885721,68.38419,0.244302810786277
36103135500,Census Tract 1355.00,Suffolk County,New York,7.30758082191781,0.174233825198637,0.257288654,20.0,0.2,20.33170987580645,109.62712763629033,4.55202242e-07,0.421356638040323,0.146429465137097,5.851019366443548,70.00671,0.357164569225806
36103145601,Census Tract 1456.01,Suffolk County,New York,7.2534501369863,0.384558277654046,0.299373952,30.0,0.2,22.07222626174246,1243.3800131759615,2.96610527e-07,0.774866388733134,0.177409439824255,8.438405256709979,69.21416,0.428275640009162
36103145602,Census Tract 1456.02,Suffolk County,New York,7.21922273972603,0.266129032258064,0.284860534,20.0,0.2,21.73887060064927,54.53490594977245,2.78106437e-07,0.664087721416566,0.188837100166566,6.13679419540625,68.89736,0.0
36103145603,Census Tract 1456.03,Suffolk County,New York,7.22121534246575,0.377000592768227,0.282455682,20.0,0.2,22.885810153885323,160.1455368778776,2.3971387e-07,0.277161057341036,0.152250537058337,4.36543740698317,68.83871,0.103502674420054
36103145604,Census Tract 1456.04,Suffolk County,New York,7.19008191780822,0.39173405211141,0.284359018,20.0,0.2,21.786563495512887,170.7894559916204,2.58187965e-07,0.550311437688521,0.190843804653869,4.968146051943296,68.65464,3.102968828477457
36103145605,Census Tract 1456.05,Suffolk County,New York,7.20019561643836,0.445663010967098,0.281785453,20.0,0.2,21.360936130491083,542.7838374773327,3.00216203e-07,0.902842610951926,0.225120946377875,7.202342007615146,68.74369,1.87933414447144
36103145701,Census Tract 1457.01,Suffolk County,New York,7.2046002739726,0.144911504424778,0.298700607,20.0,0.3,20.63765880601252,700.6875833928387,4.11405126e-07,1.224920716783505,0.377134012856038,5.302637997315906,68.95444,1.111911489290869
36103145702,Census Tract 1457.02,Suffolk County,New York,7.19063095890411,0.251552795031055,0.270264689,20.0,0.2,20.84219643855121,347.5942866216416,3.0384676e-07,0.994478531998795,0.295360495181024,6.079829934781626,68.62853,0.318121599065964
36103145703,Census Tract 1457.03,Suffolk County,New York,7.16166767123288,0.482456140350877,0.254364114,20.0,0.2,20.77640648601397,148.28108510877559,3.19182858e-07,1.598109058559308,0.504537564694227,4.700776613592581,68.52435,0.744327714322409
36103145705,Census Tract 1457.05,Suffolk County,New York,7.13706465753425,0.313901345291479,0.265846617,20.0,0.2,22.194120123807927,26.22702973355324,3.5303718e-07,1.312564835805846,0.827265961393737,2.77815155856451,68.31211,0.610575822207933
36103145706,Census Tract 1457.06,Suffolk County,New York,7.13706465753425,0.368092691622103,0.265846617,20.0,0.2,23.729917936441492,105.0765834901474,3.32169799e-07,1.38492931633663,1.321953374785034,2.182369618589662,68.31211,1.497870346141258
36103145803,Census Tract 1458.03,Suffolk County,New York,7.17052794520548,0.06152125279642,0.288228928,20.0,0.3,22.281718612838464,50.9332494039962,4.59209301e-07,1.115605647111978,0.259834087323703,0.995711342663855,68.64498,0.409483129244201
36103145804,Census Tract 1458.04,Suffolk County,New York,7.12747397260274,0.056244830438379,0.263555028,20.0,0.3,30.853457091802635,1315.6432395007007,3.6628865e-07,0.930523442252593,0.410728693579198,0.680200496144659,68.25744,1.440704920613681
36103145807,Census Tract 1458.07,Suffolk County,New York,7.0950098630137,0.315048183839881,0.245029404,20.0,0.2,30.35309875757962,712.9103394099789,3.58900873e-07,0.264403570934183,0.186885645418259,0.182902176808917,67.89065,0.0
36103145808,Census Tract 1458.08,Suffolk County,New York,7.07677616438356,0.286744815148782,0.245038542,20.0,0.2,44.13975639449592,914.7779631195434,3.51158886e-07,0.273588785402936,0.209138501862316,0.187414409547471,67.76862,0.117132702080261
36103145809,Census Tract 1458.09,Suffolk County,New York,7.12463616438356,0.164933135215453,0.228502367,20.0,0.2,28.999900153821528,645.1471589055286,3.48778064e-07,0.202217587937439,0.151576191915616,0.237745547561591,68.14352,1.359422647675073
